Game,Event,Attacking_Team,Defending_Team,Time_Elapsed,Atk_Active_20s,Def_Active_20s,Activation_Gap_20s,Atk_C0_Slot_20s,Atk_C1_Battle_20s,Atk_C3_Possess_20s,Atk_C5_Crease_20s,Def_C0_Slot_20s,Def_C1_Battle_20s,Def_C3_Possess_20s,Def_C5_Crease_20s,Atk_Active_10s,Def_Active_10s,Activation_Gap_10s,Atk_C0_Slot_10s,Atk_C1_Battle_10s,Atk_C3_Possess_10s,Atk_C5_Crease_10s,Def_C0_Slot_10s,Def_C1_Battle_10s,Def_C3_Possess_10s,Def_C5_Crease_10s,Atk_Active_5s,Def_Active_5s,Activation_Gap_5s,Atk_C0_Slot_5s,Atk_C1_Battle_5s,Atk_C3_Possess_5s,Atk_C5_Crease_5s,Def_C0_Slot_5s,Def_C1_Battle_5s,Def_C3_Possess_5s,Def_C5_Crease_5s,Atk_Active_2s,Def_Active_2s,Activation_Gap_2s,Atk_C0_Slot_2s,Atk_C1_Battle_2s,Atk_C3_Possess_2s,Atk_C5_Crease_2s,Def_C0_Slot_2s,Def_C1_Battle_2s,Def_C3_Possess_2s,Def_C5_Crease_2s,Atk_Active_1s,Def_Active_1s,Activation_Gap_1s,Atk_C0_Slot_1s,Atk_C1_Battle_1s,Atk_C3_Possess_1s,Atk_C5_Crease_1s,Def_C0_Slot_1s,Def_C1_Battle_1s,Def_C3_Possess_1s,Def_C5_Crease_1s
TeamI@TeamK,Shot,Team I,Team K,2169,1.62,2.38,-0.77,0.6595744680851063,0.48936170212765956,0.19148936170212766,0.2765957446808511,1.1702127659574468,0.7446808510638298,0.0851063829787234,0.3829787234042553,1.91,3.04,-1.13,1.2173913043478262,0.2608695652173913,0.043478260869565216,0.391304347826087,1.7826086956521738,0.6521739130434783,0.08695652173913043,0.5217391304347826,1.85,2.31,-0.46,1.3076923076923077,0.46153846153846156,0.07692307692307693,0.0,1.5384615384615385,0.6923076923076923,0.07692307692307693,0.0,1.71,2.0,-0.29,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.0,1.0,0.8571428571428571,0.14285714285714285,0.0,1.75,2.75,-1.0,0.75,1.0,0.0,0.0,1.0,1.5,0.25,0.0
TeamI@TeamK,Shot,Team I,Team K,2199,1.24,1.4,-0.16,0.02,0.96,0.26,0.0,0.36,0.92,0.12,0.0,1.39,1.46,-0.07,0.03571428571428571,1.0,0.35714285714285715,0.0,0.5714285714285714,0.8928571428571429,0.0,0.0,1.53,2.13,-0.6,0.06666666666666667,1.2,0.26666666666666666,0.0,1.0666666666666667,1.0666666666666667,0.0,0.0,1.5,2.67,-1.17,0.0,1.3333333333333333,0.16666666666666666,0.0,1.6666666666666667,1.0,0.0,0.0,1.67,3.33,-1.67,0.0,1.6666666666666667,0.0,0.0,2.0,1.3333333333333333,0.0,0.0
TeamI@TeamK,Shot,Team I,Team K,2272,1.28,1.15,0.13,0.2391304347826087,0.782608695652174,0.1956521739130435,0.06521739130434782,0.21739130434782608,0.8260869565217391,0.021739130434782608,0.08695652173913043,1.5,1.35,0.15,0.4230769230769231,0.6538461538461539,0.3076923076923077,0.11538461538461539,0.38461538461538464,0.8076923076923077,0.0,0.15384615384615385,1.07,1.6,-0.53,0.2,0.6,0.13333333333333333,0.13333333333333333,0.4666666666666667,0.9333333333333333,0.0,0.2,1.83,2.67,-0.83,0.5,0.8333333333333334,0.16666666666666666,0.3333333333333333,1.1666666666666667,1.0,0.0,0.5,2.33,3.0,-0.67,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.0,1.0
TeamI@TeamK,Shot,Team I,Team K,2280,1.72,1.7,0.02,0.56,0.76,0.32,0.08,0.64,0.96,0.02,0.08,2.16,2.52,-0.36,0.8,0.88,0.36,0.12,1.16,1.2,0.04,0.12,2.15,2.23,-0.08,0.9230769230769231,0.7692307692307693,0.38461538461538464,0.07692307692307693,1.1538461538461537,1.0,0.07692307692307693,0.0,1.83,2.17,-0.33,1.1666666666666667,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.8333333333333333,0.16666666666666666,0.16666666666666666,0.0,1.5,1.75,-0.25,0.75,0.5,0.0,0.25,1.5,0.25,0.0,0.0
TeamI@TeamK,Shot,Team I,Team K,2313,1.84,1.33,0.51,1.0222222222222221,0.5777777777777777,0.08888888888888889,0.15555555555555556,0.4888888888888889,0.6666666666666666,0.06666666666666667,0.1111111111111111,1.46,1.42,0.04,0.6666666666666666,0.7083333333333334,0.0,0.08333333333333333,0.4166666666666667,0.9583333333333334,0.0,0.041666666666666664,1.08,1.42,-0.33,0.08333333333333333,1.0,0.0,0.0,0.08333333333333333,1.3333333333333333,0.0,0.0,1.0,1.6,-0.6,0.2,0.8,0.0,0.0,0.2,1.4,0.0,0.0,1.33,1.67,-0.33,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,1.3333333333333333,0.0,0.0
TeamI@TeamK,Shot,Team K,Team I,2332,2.04,2.08,-0.04,0.52,1.12,0.28,0.12,0.4,1.6,0.0,0.08,1.55,2.91,-1.36,0.09090909090909091,1.0,0.45454545454545453,0.0,0.18181818181818182,2.727272727272727,0.0,0.0,1.0,3.33,-2.33,0.16666666666666666,0.3333333333333333,0.5,0.0,0.3333333333333333,3.0,0.0,0.0,0.67,3.33,-2.67,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,3.3333333333333335,0.0,0.0,0.5,4.0,-3.5,0.0,0.5,0.0,0.0,0.0,4.0,0.0,0.0
TeamI@TeamK,Shot,Team K,Team I,2342,2.73,4.0,-1.27,1.0454545454545454,0.9090909090909091,0.45454545454545453,0.3181818181818182,1.9545454545454546,1.6818181818181819,0.045454545454545456,0.3181818181818182,3.58,5.0,-1.42,1.8333333333333333,0.75,0.4166666666666667,0.5833333333333334,3.4166666666666665,0.9166666666666666,0.08333333333333333,0.5833333333333334,3.86,5.29,-1.43,2.0,0.5714285714285714,0.7142857142857143,0.5714285714285714,4.571428571428571,0.14285714285714285,0.14285714285714285,0.42857142857142855,3.5,4.25,-0.75,1.75,0.75,0.25,0.75,4.25,0.0,0.0,0.0,6.0,6.0,0.0,2.5,1.5,0.5,1.5,6.0,0.0,0.0,0.0
TeamI@TeamK,Shot,Team I,Team K,2381,0.91,0.82,0.09,0.125,0.42857142857142855,0.30357142857142855,0.05357142857142857,0.32142857142857145,0.44642857142857145,0.03571428571428571,0.017857142857142856,0.85,0.94,-0.09,0.09090909090909091,0.48484848484848486,0.24242424242424243,0.030303030303030304,0.3333333333333333,0.5151515151515151,0.06060606060606061,0.030303030303030304,0.71,1.35,-0.65,0.11764705882352941,0.29411764705882354,0.23529411764705882,0.058823529411764705,0.6470588235294118,0.5882352941176471,0.058823529411764705,0.058823529411764705,1.33,2.67,-1.33,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.16666666666666666,1.5,1.0,0.0,0.16666666666666666,1.25,2.5,-1.25,0.5,0.0,0.5,0.25,1.75,0.5,0.0,0.25
TeamI@TeamK,Shot,Team I,Team K,2392,1.31,1.48,-0.17,0.27586206896551724,0.8620689655172413,0.1206896551724138,0.05172413793103448,0.5517241379310345,0.7413793103448276,0.13793103448275862,0.05172413793103448,1.88,2.04,-0.16,0.52,1.28,0.0,0.08,0.72,1.04,0.24,0.04,2.5,1.92,0.58,0.75,1.6666666666666667,0.0,0.08333333333333333,0.3333333333333333,1.5833333333333333,0.0,0.0,3.17,2.67,0.5,1.5,1.5,0.0,0.16666666666666666,0.6666666666666666,2.0,0.0,0.0,2.25,3.0,-0.75,0.75,1.5,0.0,0.0,0.75,2.25,0.0,0.0
TeamI@TeamK,Shot,Team K,Team I,2422,1.83,2.11,-0.28,0.5555555555555556,0.9722222222222222,0.16666666666666666,0.1388888888888889,0.8611111111111112,0.75,0.3888888888888889,0.1111111111111111,2.24,2.48,-0.24,0.7142857142857143,1.1428571428571428,0.23809523809523808,0.14285714285714285,1.0,0.9523809523809523,0.42857142857142855,0.09523809523809523,2.58,2.67,-0.08,0.8333333333333334,1.25,0.4166666666666667,0.08333333333333333,1.1666666666666667,0.9166666666666666,0.5833333333333334,0.0,3.4,3.0,0.4,1.8,0.8,0.6,0.2,1.8,0.8,0.4,0.0,3.67,3.33,0.33,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.0
TeamI@TeamK,Shot,Team K,Team I,2496,1.95,1.39,0.57,0.5454545454545454,0.7045454545454546,0.45454545454545453,0.25,0.7727272727272727,0.5454545454545454,0.022727272727272728,0.045454545454545456,2.45,2.09,0.36,1.0909090909090908,0.5,0.36363636363636365,0.5,1.5454545454545454,0.4090909090909091,0.045454545454545456,0.09090909090909091,2.45,2.64,-0.18,1.0909090909090908,0.2727272727272727,0.2727272727272727,0.8181818181818182,2.1818181818181817,0.36363636363636365,0.09090909090909091,0.0,2.4,2.8,-0.4,0.4,0.4,0.2,1.4,2.4,0.2,0.2,0.0,2.33,3.0,-0.67,0.0,0.3333333333333333,0.0,2.0,3.0,0.0,0.0,0.0
TeamI@TeamK,Shot,Team K,Team I,2502,2.39,1.97,0.42,0.8947368421052632,0.6578947368421053,0.42105263157894735,0.42105263157894735,1.3421052631578947,0.5526315789473685,0.02631578947368421,0.05263157894736842,2.65,2.35,0.29,1.1764705882352942,0.47058823529411764,0.29411764705882354,0.7058823529411765,2.176470588235294,0.11764705882352941,0.058823529411764705,0.0,2.86,2.0,0.86,1.2857142857142858,0.7142857142857143,0.2857142857142857,0.5714285714285714,2.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,
TeamI@TeamK,Shot,Team K,Team I,2515,2.27,1.62,0.65,0.8648648648648649,0.6486486486486487,0.35135135135135137,0.40540540540540543,1.3513513513513513,0.24324324324324326,0.0,0.02702702702702703,2.21,1.33,0.88,0.9166666666666666,0.6666666666666666,0.4583333333333333,0.16666666666666666,1.0,0.2916666666666667,0.0,0.041666666666666664,1.79,1.0,0.79,0.8571428571428571,0.5,0.42857142857142855,0.0,0.7142857142857143,0.21428571428571427,0.0,0.07142857142857142,2.8,1.8,1.0,1.8,0.8,0.2,0.0,1.2,0.4,0.0,0.2,2.67,2.0,0.67,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
TeamI@TeamK,Shot,Team K,Team I,2533,1.3,1.17,0.13,0.44680851063829785,0.5957446808510638,0.19148936170212766,0.06382978723404255,0.6170212765957447,0.3829787234042553,0.06382978723404255,0.10638297872340426,1.17,0.87,0.3,0.17391304347826086,0.7391304347826086,0.2608695652173913,0.0,0.30434782608695654,0.5217391304347826,0.043478260869565216,0.0,1.42,1.58,-0.17,0.3333333333333333,1.0,0.08333333333333333,0.0,0.5833333333333334,0.9166666666666666,0.08333333333333333,0.0,2.0,2.2,-0.2,0.8,1.2,0.0,0.0,1.4,0.6,0.2,0.0,2.33,2.67,-0.33,1.3333333333333333,1.0,0.0,0.0,2.0,0.3333333333333333,0.3333333333333333,0.0
TeamI@TeamK,Shot,Team K,Team I,2542,1.52,1.3,0.23,0.5454545454545454,0.7727272727272727,0.20454545454545456,0.0,0.7727272727272727,0.4772727272727273,0.045454545454545456,0.0,2.14,2.05,0.09,1.0909090909090908,0.9090909090909091,0.13636363636363635,0.0,1.5,0.45454545454545453,0.09090909090909091,0.0,2.45,2.27,0.18,1.0909090909090908,1.3636363636363635,0.0,0.0,1.5454545454545454,0.7272727272727273,0.0,0.0,3.2,2.8,0.4,1.2,2.0,0.0,0.0,1.4,1.4,0.0,0.0,3.33,3.0,0.33,1.3333333333333333,2.0,0.0,0.0,1.6666666666666667,1.3333333333333333,0.0,0.0
TeamI@TeamK,Shot,Team K,Team I,2578,1.83,1.56,0.27,0.6097560975609756,0.8292682926829268,0.3902439024390244,0.0,0.8048780487804879,0.6829268292682927,0.07317073170731707,0.0,2.55,1.95,0.6,1.25,0.75,0.55,0.0,1.25,0.7,0.0,0.0,2.36,2.09,0.27,1.2727272727272727,0.5454545454545454,0.5454545454545454,0.0,1.3636363636363635,0.7272727272727273,0.0,0.0,2.4,2.0,0.4,1.6,0.4,0.4,0.0,1.4,0.6,0.0,0.0,2.33,1.67,0.67,2.0,0.3333333333333333,0.0,0.0,1.3333333333333333,0.3333333333333333,0.0,0.0
TeamI@TeamK,Shot,Team K,Team I,2581,1.86,1.83,0.02,0.8095238095238095,0.7380952380952381,0.30952380952380953,0.0,1.0476190476190477,0.7380952380952381,0.047619047619047616,0.0,2.38,2.19,0.19,1.3333333333333333,0.6190476190476191,0.42857142857142855,0.0,1.4761904761904763,0.7142857142857143,0.0,0.0,2.36,2.55,-0.18,1.5454545454545454,0.6363636363636364,0.18181818181818182,0.0,1.6363636363636365,0.9090909090909091,0.0,0.0,2.4,3.2,-0.8,1.4,1.0,0.0,0.0,1.8,1.4,0.0,0.0,1.67,3.33,-1.67,1.0,0.6666666666666666,0.0,0.0,2.0,1.3333333333333333,0.0,0.0
TeamI@TeamK,Shot,Team K,Team I,2582,1.83,1.9,-0.07,0.9047619047619048,0.6428571428571429,0.2857142857142857,0.0,1.1428571428571428,0.7142857142857143,0.047619047619047616,0.0,2.29,2.24,0.05,1.380952380952381,0.5238095238095238,0.38095238095238093,0.0,1.5238095238095237,0.7142857142857143,0.0,0.0,2.27,2.45,-0.18,1.7272727272727273,0.5454545454545454,0.0,0.0,1.7272727272727273,0.7272727272727273,0.0,0.0,1.8,2.8,-1.0,1.4,0.4,0.0,0.0,2.0,0.8,0.0,0.0,1.67,2.33,-0.67,1.6666666666666667,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0
TeamI@TeamK,Shot,Team K,Team I,2686,1.28,1.35,-0.07,0.046511627906976744,0.9767441860465116,0.23255813953488372,0.023255813953488372,0.3023255813953488,0.8372093023255814,0.16279069767441862,0.046511627906976744,1.76,1.71,0.05,0.047619047619047616,1.4285714285714286,0.2857142857142857,0.0,0.3333333333333333,1.0476190476190477,0.3333333333333333,0.0,1.5,1.4,0.1,0.1,0.8,0.6,0.0,0.3,1.1,0.0,0.0,1.8,1.8,0.0,0.2,0.8,0.8,0.0,0.6,1.2,0.0,0.0,2.0,2.33,-0.33,0.3333333333333333,0.6666666666666666,1.0,0.0,1.0,1.3333333333333333,0.0,0.0
TeamI@TeamK,Shot,Team I,Team K,2750,0.85,0.98,-0.12,0.08333333333333333,0.7291666666666666,0.041666666666666664,0.0,0.08333333333333333,0.6666666666666666,0.22916666666666666,0.0,1.16,0.88,0.28,0.12,0.96,0.08,0.0,0.0,0.84,0.04,0.0,1.33,0.83,0.5,0.08333333333333333,1.0833333333333333,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,0.0,1.6,1.2,0.4,0.2,1.2,0.2,0.0,0.0,1.2,0.0,0.0,1.33,1.67,-0.33,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,1.6666666666666667,0.0,0.0
TeamI@TeamK,Shot,Team I,Team K,2774,1.63,1.77,-0.14,0.3023255813953488,0.8837209302325582,0.27906976744186046,0.16279069767441862,0.5581395348837209,0.8372093023255814,0.2558139534883721,0.11627906976744186,1.48,1.28,0.2,0.2,1.04,0.24,0.0,0.24,0.68,0.36,0.0,1.21,1.0,0.21,0.0,1.0,0.21428571428571427,0.0,0.07142857142857142,0.5,0.42857142857142855,0.0,1.0,0.67,0.33,0.0,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,1.33,1.0,0.33,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
TeamI@TeamK,Shot,Team K,Team I,2784,1.76,1.62,0.14,0.7380952380952381,0.5952380952380952,0.30952380952380953,0.11904761904761904,0.5952380952380952,0.7857142857142857,0.14285714285714285,0.09523809523809523,2.44,1.78,0.67,1.4444444444444444,0.5,0.2222222222222222,0.2777777777777778,1.1111111111111112,0.4444444444444444,0.0,0.2222222222222222,2.14,2.43,-0.29,0.8571428571428571,0.5714285714285714,0.42857142857142855,0.2857142857142857,1.8571428571428572,0.5714285714285714,0.0,0.0,2.4,2.6,-0.2,0.6,0.8,0.6,0.4,2.0,0.6,0.0,0.0,1.67,2.67,-1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,0.0,0.0
TeamI@TeamK,Shot,Team K,Team I,2867,1.27,0.83,0.44,0.19230769230769232,0.8461538461538461,0.23076923076923078,0.0,0.1346153846153846,0.6153846153846154,0.07692307692307693,0.0,1.46,1.04,0.42,0.38461538461538464,0.8846153846153846,0.19230769230769232,0.0,0.2692307692307692,0.6538461538461539,0.11538461538461539,0.0,1.21,0.93,0.29,0.5714285714285714,0.6428571428571429,0.0,0.0,0.5,0.2857142857142857,0.14285714285714285,0.0,1.67,1.17,0.5,0.8333333333333334,0.8333333333333334,0.0,0.0,0.8333333333333334,0.0,0.3333333333333333,0.0,2.33,1.67,0.67,1.0,1.3333333333333333,0.0,0.0,1.0,0.0,0.6666666666666666,0.0
TeamI@TeamK,Shot,Team K,Team I,2901,1.36,2.02,-0.67,0.4222222222222222,0.4,0.37777777777777777,0.15555555555555556,1.2222222222222223,0.5777777777777777,0.06666666666666667,0.15555555555555556,2.0,2.95,-0.95,0.8636363636363636,0.4090909090909091,0.4090909090909091,0.3181818181818182,2.3181818181818183,0.2727272727272727,0.045454545454545456,0.3181818181818182,2.45,3.64,-1.18,1.0,0.36363636363636365,0.6363636363636364,0.45454545454545453,3.0,0.18181818181818182,0.0,0.45454545454545453,2.4,3.2,-0.8,0.6,0.8,0.6,0.4,2.8,0.4,0.0,0.0,2.67,2.67,0.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,2.3333333333333335,0.3333333333333333,0.0,0.0
TeamI@TeamK,Shot,Team K,Team I,2937,1.88,2.35,-0.47,0.8372093023255814,0.5116279069767442,0.20930232558139536,0.32558139534883723,1.372093023255814,0.8372093023255814,0.0,0.13953488372093023,1.68,2.05,-0.36,0.8636363636363636,0.45454545454545453,0.09090909090909091,0.2727272727272727,1.4545454545454546,0.4090909090909091,0.0,0.18181818181818182,1.75,1.83,-0.08,0.9166666666666666,0.5,0.16666666666666666,0.16666666666666666,1.25,0.5833333333333334,0.0,0.0,2.6,2.8,-0.2,1.4,1.0,0.2,0.0,1.8,1.0,0.0,0.0,2.67,3.33,-0.67,1.3333333333333333,1.3333333333333333,0.0,0.0,2.0,1.3333333333333333,0.0,0.0
TeamI@TeamK,Shot,Team K,Team I,2962,1.12,1.04,0.08,0.2708333333333333,0.5416666666666666,0.22916666666666666,0.08333333333333333,0.3541666666666667,0.3541666666666667,0.1875,0.14583333333333334,1.3,0.7,0.61,0.17391304347826086,0.6521739130434783,0.4782608695652174,0.0,0.13043478260869565,0.5652173913043478,0.0,0.0,1.17,0.83,0.33,0.08333333333333333,0.75,0.3333333333333333,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.2,0.8,0.0,0.0,0.4,0.6,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
TeamI@TeamK,Goal,Team I,Team K,2978,1.02,1.34,-0.32,0.42,0.46,0.1,0.04,0.38,0.76,0.14,0.06,1.19,1.5,-0.31,0.5384615384615384,0.46153846153846156,0.19230769230769232,0.0,0.5384615384615384,0.8846153846153846,0.038461538461538464,0.038461538461538464,1.67,2.5,-0.83,1.1666666666666667,0.16666666666666666,0.3333333333333333,0.0,1.1666666666666667,1.25,0.0,0.08333333333333333,2.4,2.4,0.0,2.0,0.2,0.2,0.0,1.4,0.8,0.0,0.2,3.0,2.0,1.0,2.6666666666666665,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333
TeamI@TeamK,Shot,Team I,Team K,3042,1.31,1.38,-0.06,0.3333333333333333,0.6875,0.20833333333333334,0.08333333333333333,0.4583333333333333,0.8333333333333334,0.041666666666666664,0.041666666666666664,1.68,1.4,0.28,0.4,0.88,0.32,0.08,0.44,0.88,0.04,0.04,1.42,1.67,-0.25,0.25,0.6666666666666666,0.4166666666666667,0.08333333333333333,0.6666666666666666,0.8333333333333334,0.08333333333333333,0.08333333333333333,1.5,1.83,-0.33,0.5,0.8333333333333334,0.0,0.16666666666666666,1.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,2.0,2.67,-0.67,0.6666666666666666,1.0,0.0,0.3333333333333333,2.0,0.0,0.3333333333333333,0.3333333333333333
TeamI@TeamK,Shot,Team K,Team I,3072,1.85,1.52,0.33,0.525,0.95,0.3,0.075,0.225,1.175,0.1,0.025,1.48,1.29,0.19,0.14285714285714285,0.8571428571428571,0.47619047619047616,0.0,0.0,1.2857142857142858,0.0,0.0,1.29,0.86,0.43,0.0,0.42857142857142855,0.8571428571428571,0.0,0.0,0.8571428571428571,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
TeamI@TeamK,Shot,Team I,Team K,3087,1.39,1.29,0.1,0.25806451612903225,1.064516129032258,0.06451612903225806,0.0,0.22580645161290322,0.6774193548387096,0.3225806451612903,0.06451612903225806,1.54,1.29,0.25,0.3333333333333333,1.125,0.08333333333333333,0.0,0.2916666666666667,0.75,0.16666666666666666,0.08333333333333333,1.75,1.75,0.0,0.6666666666666666,1.0,0.08333333333333333,0.0,0.5833333333333334,0.75,0.25,0.16666666666666666,2.0,2.4,-0.4,0.4,1.4,0.2,0.0,1.0,1.4,0.0,0.0,2.67,2.33,0.33,0.6666666666666666,2.0,0.0,0.0,1.0,1.3333333333333333,0.0,0.0
TeamI@TeamK,Goal,Team I,Team K,3091,1.69,1.62,0.06,0.5,1.03125,0.15625,0.0,0.5625,0.65625,0.34375,0.0625,1.86,2.09,-0.23,0.7272727272727273,0.9545454545454546,0.18181818181818182,0.0,0.8181818181818182,0.6818181818181818,0.5,0.09090909090909091,2.27,2.55,-0.27,0.9090909090909091,1.0909090909090908,0.2727272727272727,0.0,1.2727272727272727,0.6363636363636364,0.6363636363636364,0.0,2.2,2.4,-0.2,1.0,0.6,0.6,0.0,1.6,0.2,0.6,0.0,2.0,2.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
TeamI@TeamK,Shot,Team I,Team K,3141,1.66,1.3,0.36,0.7021276595744681,0.7021276595744681,0.06382978723404255,0.19148936170212766,0.46808510638297873,0.3617021276595745,0.1702127659574468,0.2978723404255319,1.0,1.17,-0.17,0.41379310344827586,0.5172413793103449,0.06896551724137931,0.0,0.5862068965517241,0.27586206896551724,0.13793103448275862,0.1724137931034483,0.57,0.86,-0.29,0.21428571428571427,0.35714285714285715,0.0,0.0,0.5,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.8,0.8,0.0,0.2,0.6,0.0,0.0,0.4,0.0,0.2,0.2,0.67,1.0,-0.33,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
TeamI@TeamK,Shot,Team K,Team I,3193,1.32,0.84,0.49,0.21621621621621623,0.8378378378378378,0.2702702702702703,0.0,0.08108108108108109,0.6756756756756757,0.08108108108108109,0.0,1.32,0.73,0.59,0.18181818181818182,0.8181818181818182,0.3181818181818182,0.0,0.045454545454545456,0.6363636363636364,0.045454545454545456,0.0,1.3,0.4,0.9,0.0,0.8,0.5,0.0,0.0,0.4,0.0,0.0,1.4,0.2,1.2,0.0,1.0,0.4,0.0,0.0,0.2,0.0,0.0,1.33,0.33,1.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
TeamI@TeamK,Shot,Team K,Team I,3194,1.41,0.97,0.43,0.24324324324324326,0.8648648648648649,0.2702702702702703,0.02702702702702703,0.13513513513513514,0.7567567567567568,0.08108108108108109,0.0,1.32,0.95,0.36,0.18181818181818182,0.7727272727272727,0.3181818181818182,0.045454545454545456,0.13636363636363635,0.7727272727272727,0.045454545454545456,0.0,1.5,0.8,0.7,0.1,0.8,0.5,0.1,0.2,0.6,0.0,0.0,1.4,1.6,-0.2,0.2,1.0,0.0,0.2,0.4,1.2,0.0,0.0,2.33,2.67,-0.33,0.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,0.6666666666666666,2.0,0.0,0.0
TeamI@TeamK,Shot,Team K,Team I,3217,0.86,1.5,-0.64,0.29545454545454547,0.5,0.045454545454545456,0.022727272727272728,0.6136363636363636,0.6818181818181818,0.09090909090909091,0.11363636363636363,1.41,1.12,0.29,0.6470588235294118,0.5882352941176471,0.11764705882352941,0.058823529411764705,0.4117647058823529,0.5882352941176471,0.0,0.11764705882352941,2.0,1.57,0.43,1.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,0.2857142857142857,0.0,0.2857142857142857,1.33,2.0,-0.67,1.0,0.3333333333333333,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,0.0,1.33,2.0,-0.67,1.0,0.3333333333333333,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,0.0
TeamI@TeamK,Shot,Team K,Team I,3223,1.33,1.48,-0.14,0.5714285714285714,0.6190476190476191,0.09523809523809523,0.047619047619047616,0.6666666666666666,0.5952380952380952,0.11904761904761904,0.09523809523809523,1.89,1.79,0.11,1.0,0.631578947368421,0.15789473684210525,0.10526315789473684,1.0526315789473684,0.47368421052631576,0.05263157894736842,0.21052631578947367,1.85,1.77,0.08,0.7692307692307693,0.8461538461538461,0.15384615384615385,0.07692307692307693,1.0,0.5384615384615384,0.07692307692307693,0.15384615384615385,2.0,2.0,0.0,1.2,0.6,0.0,0.2,1.0,0.6,0.0,0.4,2.33,3.0,-0.67,1.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,1.3333333333333333,1.0,0.0,0.6666666666666666
TeamI@TeamK,Shot,Team K,Team I,3231,2.02,2.02,0.0,1.025,0.675,0.2,0.125,1.175,0.65,0.05,0.15,2.32,2.45,-0.14,1.1363636363636365,0.8181818181818182,0.18181818181818182,0.18181818181818182,1.3636363636363635,0.8636363636363636,0.045454545454545456,0.18181818181818182,2.33,2.33,0.0,1.0833333333333333,0.9166666666666666,0.3333333333333333,0.0,1.1666666666666667,1.0,0.0,0.16666666666666666,2.8,3.2,-0.4,1.4,1.0,0.4,0.0,2.0,0.8,0.0,0.4,2.67,4.33,-1.67,1.6666666666666667,1.0,0.0,0.0,2.6666666666666665,1.0,0.0,0.6666666666666666
TeamI@TeamK,Goal,Team K,Team I,3231,2.02,2.02,0.0,1.025,0.675,0.2,0.125,1.175,0.65,0.05,0.15,2.32,2.45,-0.14,1.1363636363636365,0.8181818181818182,0.18181818181818182,0.18181818181818182,1.3636363636363635,0.8636363636363636,0.045454545454545456,0.18181818181818182,2.33,2.33,0.0,1.0833333333333333,0.9166666666666666,0.3333333333333333,0.0,1.1666666666666667,1.0,0.0,0.16666666666666666,2.8,3.2,-0.4,1.4,1.0,0.4,0.0,2.0,0.8,0.0,0.4,2.67,4.33,-1.67,1.6666666666666667,1.0,0.0,0.0,2.6666666666666665,1.0,0.0,0.6666666666666666
