Date,Home_Team,Away_Team,Period,Clock,Home_Team_Skaters,Away_Team_Skaters,Home_Team_Goals,Away_Team_Goals,Team,Player_Id,Event,X_Coordinate,Y_Coordinate,Detail_1,Detail_2,Detail_3,Detail_4,Player_Id_2,X_Coordinate_2,Y_Coordinate_2
2025-10-11,Team D,Team A,2,19:59,5,5,1,0,Team A,29,Puck Recovery,5.0,1.5,,,0,0,,,
2025-10-11,Team D,Team A,2,19:58,5,5,1,0,Team A,29,Zone Entry,24.0,6.5,Dumped,,0,0,88,,
2025-10-11,Team D,Team A,2,19:58,5,5,1,0,Team A,29,Dump In/Out,3.0,5.5,Lost,,0,0,,,
2025-10-11,Team D,Team A,2,19:54,5,5,1,0,Team D,88,Puck Recovery,91.0,-17.5,,,0,0,,,
2025-10-11,Team D,Team A,2,19:53,5,5,1,0,Team D,88,Play,95.0,-17.5,Indirect,,0,0,52,92.0,26.5
2025-10-11,Team D,Team A,2,19:52,5,5,1,0,Team D,52,Play,92.0,26.5,Indirect,,0,0,50,44.0,40.5
2025-10-11,Team D,Team A,2,19:48,5,5,1,0,Team D,50,Incomplete Play,13.0,37.5,Direct,,0,0,75,-10.0,-22.5
2025-10-11,Team D,Team A,2,19:46,5,5,1,0,Team A,63,Faceoff Win,0.0,0.5,Backhand,,0,0,25,,
2025-10-11,Team D,Team A,2,19:45,5,5,1,0,Team A,59,Puck Recovery,-8.0,-11.5,,,0,0,,,
2025-10-11,Team D,Team A,2,19:44,5,5,1,0,Team A,59,Dump In/Out,2.0,-32.5,Lost,,0,0,,,
2025-10-11,Team D,Team A,2,19:43,5,5,1,0,Team A,59,Zone Entry,25.0,-33.5,Dumped,,0,0,88,,
2025-10-11,Team D,Team A,2,19:40,5,5,1,0,Team D,88,Puck Recovery,91.0,-22.5,,,0,0,,,
2025-10-11,Team D,Team A,2,19:38,5,5,1,0,Team A,63,Takeaway,91.0,-26.5,,,0,0,,,
2025-10-11,Team D,Team A,2,19:38,5,5,1,0,Team D,88,Incomplete Play,95.0,-19.5,Indirect,,0,0,75,63.0,-38.5
2025-10-11,Team D,Team A,2,19:37,5,5,1,0,Team A,63,Play,89.0,-29.5,Direct,,0,0,72,22.0,-5.5
2025-10-11,Team D,Team A,2,19:31,4,5,1,0,Team A,14,Faceoff Win,69.0,22.5,Backhand,,0,0,25,,
2025-10-11,Team D,Team A,2,19:31,5,5,1,0,Team D,50,Penalty Taken,-15.0,11.5,Slashing,,0,0,72,,
2025-10-11,Team D,Team A,2,19:30,4,5,1,0,Team A,63,Puck Recovery,62.0,13.5,,,0,0,,,
2025-10-11,Team D,Team A,2,19:30,4,5,1,0,Team A,63,Play,62.0,13.5,Direct,,0,0,59,30.0,17.5
2025-10-11,Team D,Team A,2,19:28,4,5,1,0,Team A,59,Play,28.0,13.5,Direct,,0,0,88,39.0,36.5
2025-10-11,Team D,Team A,2,19:23,4,5,1,0,Team A,88,Play,76.0,39.5,Direct,,0,0,59,32.0,35.5
2025-10-11,Team D,Team A,2,19:22,4,5,1,0,Team A,59,Play,32.0,35.5,Direct,,0,0,9,36.0,-23.5
2025-10-11,Team D,Team A,2,19:15,4,5,1,0,Team A,9,Play,78.0,-38.5,Indirect,,0,0,63,78.0,-38.5
2025-10-11,Team D,Team A,2,19:13,4,5,1,0,Team A,63,Play,84.0,-30.5,Indirect,,0,0,14,94.0,-8.5
2025-10-11,Team D,Team A,2,19:11,4,5,1,0,Team A,14,Play,89.0,-6.5,Direct,,0,0,63,71.0,32.5
2025-10-11,Team D,Team A,2,19:09,4,5,1,0,Team A,63,Play,60.0,32.5,Direct,,0,0,59,31.0,5.5
2025-10-11,Team D,Team A,2,19:07,4,5,1,0,Team A,59,Play,34.0,-4.5,Direct,,0,0,63,41.0,28.5
2025-10-11,Team D,Team A,2,19:06,4,5,1,0,Team A,63,Shot,54.0,22.5,Snapshot,On Net,0,0,,,
2025-10-11,Team D,Team A,2,19:02,4,5,1,0,Team A,88,Puck Recovery,72.0,40.5,,,0,0,,,
2025-10-11,Team D,Team A,2,19:01,4,5,1,0,Team A,88,Incomplete Play,74.0,40.5,Direct,,0,0,63,77.0,36.5
2025-10-11,Team D,Team A,2,18:58,4,5,1,0,Team D,25,Puck Recovery,47.0,38.5,,,0,0,,,
2025-10-11,Team D,Team A,2,18:56,4,5,1,0,Team A,14,Puck Recovery,35.0,38.5,,,0,0,,,
2025-10-11,Team D,Team A,2,18:55,4,5,1,0,Team A,14,Play,36.0,22.5,Direct,,0,0,59,19.0,22.5
2025-10-11,Team D,Team A,2,18:45,4,5,1,0,Team A,59,Zone Entry,24.0,34.5,Dumped,,0,0,52,,
2025-10-11,Team D,Team A,2,18:45,4,5,1,0,Team A,59,Dump In/Out,8.0,33.5,Lost,,0,0,,,
2025-10-11,Team D,Team A,2,18:42,4,5,1,0,Team D,88,Incomplete Play,82.0,-33.5,Indirect,,0,0,46,54.0,-37.5
2025-10-11,Team D,Team A,2,18:42,4,5,1,0,Team D,88,Puck Recovery,82.0,-33.5,,,0,0,,,
2025-10-11,Team D,Team A,2,18:41,4,5,1,0,Team D,88,Play,86.0,-29.5,Indirect,,0,0,52,95.0,-3.5
2025-10-11,Team D,Team A,2,18:41,4,5,1,0,Team D,88,Puck Recovery,86.0,-29.5,,,0,0,,,
2025-10-11,Team D,Team A,2,18:40,4,5,1,0,Team D,52,Dump In/Out,95.0,-3.5,Retained,,0,0,,,
2025-10-11,Team D,Team A,2,18:37,4,5,1,0,Team D,25,Play,40.0,22.5,Direct,,0,0,46,-3.0,-2.5
2025-10-11,Team D,Team A,2,18:37,4,5,1,0,Team D,25,Puck Recovery,40.0,22.5,,,0,0,,,
2025-10-11,Team D,Team A,2,18:35,4,5,1,0,Team A,88,Puck Recovery,-16.0,14.5,,,0,0,,,
2025-10-11,Team D,Team A,2,18:33,4,5,1,0,Team A,88,Play,-37.0,-6.5,Direct,,0,0,9,-3.0,-34.5
2025-10-11,Team D,Team A,2,18:29,4,5,1,0,Team A,9,Play,-6.0,-21.5,Direct,,0,0,59,5.0,15.5
2025-10-11,Team D,Team A,2,18:26,4,5,1,0,Team A,59,Zone Entry,25.0,19.5,Carried,,0,0,52,,
2025-10-11,Team D,Team A,2,18:25,4,5,1,0,Team A,59,Play,44.0,24.5,Indirect,,0,0,88,46.0,38.5
2025-10-11,Team D,Team A,2,18:24,4,5,1,0,Team A,88,Play,46.0,38.5,Direct,,0,0,63,57.0,39.5
2025-10-11,Team D,Team A,2,18:23,4,5,1,0,Team A,63,Incomplete Play,67.0,40.5,Direct,,0,0,14,81.0,7.5
2025-10-11,Team D,Team A,2,18:22,4,5,1,0,Team D,25,Puck Recovery,68.0,38.5,,,0,0,,,
2025-10-11,Team D,Team A,2,18:22,4,5,1,0,Team D,25,Dump In/Out,68.0,38.5,Lost,,0,0,,,
2025-10-11,Team D,Team A,2,18:16,4,5,1,0,Team A,Go,Puck Recovery,-94.0,-5.5,,,0,0,,,
2025-10-11,Team D,Team A,2,18:11,4,5,1,0,Team A,Go,Play,-97.0,1.5,Indirect,,0,0,59,-97.0,1.5
2025-10-11,Team D,Team A,2,18:09,4,5,1,0,Team A,59,Play,-78.0,-4.5,Direct,,0,0,92,-42.0,37.5
2025-10-11,Team D,Team A,2,18:05,4,5,1,0,Team A,92,Zone Entry,25.0,40.5,Carried,,0,0,84,,
2025-10-11,Team D,Team A,2,18:05,4,5,1,0,Team A,92,Play,30.0,40.5,Direct,,0,0,29,58.0,-25.5
2025-10-11,Team D,Team A,2,18:03,4,5,1,0,Team A,29,Shot,69.0,-22.5,Wristshot,Blocked,0,0,,,
2025-10-11,Team D,Team A,2,18:00,4,5,1,0,Team A,39,Faceoff Win,69.0,-21.5,Backhand,,0,0,12,,
2025-10-11,Team D,Team A,2,17:59,4,5,1,0,Team A,92,Play,44.0,-14.5,Direct,,0,0,5,32.0,-23.5
2025-10-11,Team D,Team A,2,17:59,4,5,1,0,Team A,92,Puck Recovery,44.0,-14.5,,,0,0,,,
2025-10-11,Team D,Team A,2,17:57,4,5,1,0,Team A,5,Play,35.0,-14.5,Direct,,0,0,29,52.0,-33.5
2025-10-11,Team D,Team A,2,17:55,4,5,1,0,Team A,29,Play,50.0,-35.5,Indirect,,0,0,46,93.0,-13.5
2025-10-11,Team D,Team A,2,17:51,4,5,1,0,Team A,46,Play,94.0,-13.5,Indirect,,0,0,29,94.0,-13.5
2025-10-11,Team D,Team A,2,17:41,4,5,1,0,Team D,44,Play,97.0,-12.5,Indirect,,0,0,84,96.0,-0.5
2025-10-11,Team D,Team A,2,17:41,4,5,1,0,Team D,44,Puck Recovery,97.0,-12.5,,,0,0,,,
2025-10-11,Team D,Team A,2,17:38,4,5,1,0,Team D,84,Play,95.0,18.5,Direct,,0,0,63,70.0,33.5
2025-10-11,Team D,Team A,2,17:35,4,5,1,0,Team D,12,Puck Recovery,59.0,13.5,,,0,0,,,
2025-10-11,Team D,Team A,2,17:32,4,5,1,0,Team D,12,Dump In/Out,-10.0,39.5,Retained,,0,0,,,
2025-10-11,Team D,Team A,2,17:31,5,5,1,0,Team D,12,Zone Entry,-26.0,34.5,Dumped,,0,0,5,,
2025-10-11,Team D,Team A,2,17:28,5,5,1,0,Team D,63,Puck Recovery,-94.0,-4.5,,,0,0,,,
2025-10-11,Team D,Team A,2,17:27,5,5,1,0,Team D,63,Play,-87.0,-31.5,Direct,,0,0,50,-60.0,-33.5
2025-10-11,Team D,Team A,2,17:26,5,5,1,0,Team D,50,Incomplete Play,-60.0,-33.5,Direct,,0,0,28,-79.0,-9.5
2025-10-11,Team D,Team A,2,17:24,5,5,1,0,Team D,28,Puck Recovery,-95.0,-11.5,,,0,0,,,
2025-10-11,Team D,Team A,2,17:20,5,5,1,0,Team D,28,Play,-52.0,-38.5,Direct,,0,0,51,-30.0,7.5
2025-10-11,Team D,Team A,2,17:19,5,5,1,0,Team D,51,Shot,-30.0,7.5,Slapshot,On Net,1,1,,,
2025-10-11,Team D,Team A,2,17:18,5,5,1,0,Team A,29,Puck Recovery,-76.0,0.5,,,0,0,,,
2025-10-11,Team D,Team A,2,17:18,5,5,1,0,Team A,29,Dump In/Out,-76.0,0.5,Lost,,0,0,,,
2025-10-11,Team D,Team A,2,17:15,5,5,1,0,Team D,51,Puck Recovery,-44.0,-24.5,,,0,0,,,
2025-10-11,Team D,Team A,2,17:14,5,5,1,0,Team D,51,Play,-50.0,-34.5,Direct,,0,0,50,-81.0,-31.5
2025-10-11,Team D,Team A,2,17:13,5,5,1,0,Team D,50,Shot,-84.0,-10.5,Fan,Missed,0,0,,,
2025-10-11,Team D,Team A,2,17:11,5,5,1,0,Team A,29,Puck Recovery,-93.0,-8.5,,,0,0,,,
2025-10-11,Team D,Team A,2,17:09,5,5,1,0,Team A,29,Play,-89.0,-30.5,Indirect,,0,0,92,-48.0,-38.5
2025-10-11,Team D,Team A,2,17:08,5,5,1,0,Team A,92,Dump In/Out,-48.0,-38.5,Lost,,0,0,,,
2025-10-11,Team D,Team A,2,17:05,5,5,1,0,Team D,79,Puck Recovery,53.0,-36.5,,,0,0,,,
2025-10-11,Team D,Team A,2,17:03,5,5,1,0,Team D,79,Play,68.0,-8.5,Direct,,0,0,50,42.0,33.5
2025-10-11,Team D,Team A,2,17:00,5,5,1,0,Team A,29,Puck Recovery,14.0,35.5,,,0,0,,,
2025-10-11,Team D,Team A,2,17:00,5,5,1,0,Team A,29,Dump In/Out,14.0,35.5,Lost,,0,0,,,
2025-10-11,Team D,Team A,2,16:58,5,5,1,0,Team D,Go,Puck Recovery,97.0,-0.5,,,0,0,,,
2025-10-11,Team D,Team A,2,16:57,5,5,1,0,Team D,Go,Play,97.0,-0.5,Direct,,0,0,51,70.0,-35.5
2025-10-11,Team D,Team A,2,16:54,5,5,1,0,Team D,51,Play,34.0,-36.5,Direct,,0,0,28,10.0,38.5
2025-10-11,Team D,Team A,2,16:53,5,5,1,0,Team A,20,Puck Recovery,-10.0,36.5,,,0,0,,,
2025-10-11,Team D,Team A,2,16:50,5,5,1,0,Team A,20,Zone Entry,25.0,40.5,Carried,,0,0,79,,
2025-10-11,Team D,Team A,2,16:48,5,5,1,0,Team A,20,Shot,56.0,16.5,Snapshot,On Net,1,0,,,
2025-10-11,Team D,Team A,2,16:46,5,5,1,0,Team A,71,Faceoff Win,69.0,22.5,Backhand,,0,0,28,,
2025-10-11,Team D,Team A,2,16:45,5,5,1,0,Team A,17,Puck Recovery,63.0,38.5,,,0,0,,,
2025-10-11,Team D,Team A,2,16:44,5,5,1,0,Team A,17,Play,56.0,40.5,Direct,,0,0,45,29.0,40.5
2025-10-11,Team D,Team A,2,16:42,5,5,1,0,Team A,45,Incomplete Play,29.0,40.5,Indirect,,0,0,71,95.0,2.5
2025-10-11,Team D,Team A,2,16:40,5,5,1,0,Team D,88,Takeaway,95.0,4.5,,,0,0,,,
2025-10-11,Team D,Team A,2,16:40,5,5,1,0,Team D,88,Play,96.0,10.5,Indirect,,0,0,36,48.0,38.5
2025-10-11,Team D,Team A,2,16:37,5,5,1,0,Team D,36,Dump In/Out,51.0,40.5,Lost,,0,0,,,
2025-10-11,Team D,Team A,2,16:35,5,5,1,0,Team A,45,Puck Recovery,-12.0,38.5,,,0,0,,,
2025-10-11,Team D,Team A,2,16:35,5,5,1,0,Team A,45,Incomplete Play,-16.0,40.5,Indirect,,0,0,17,-12.0,33.5
2025-10-11,Team D,Team A,2,16:34,5,5,1,0,Team D,28,Takeaway,-12.0,38.5,,,0,0,,,
2025-10-11,Team D,Team A,2,16:33,5,5,1,0,Team D,28,Zone Entry,-25.0,32.5,Carried,,0,0,48,,
2025-10-11,Team D,Team A,2,16:31,5,5,1,0,Team A,45,Puck Recovery,-78.0,38.5,,,0,0,,,
2025-10-11,Team D,Team A,2,16:30,5,5,1,0,Team A,45,Play,-78.0,38.5,Direct,,0,0,48,-69.0,-18.5
2025-10-11,Team D,Team A,2,16:28,5,5,1,0,Team A,48,Play,-51.0,-24.5,Indirect,,0,0,17,24.0,38.5
2025-10-11,Team D,Team A,2,16:27,5,5,1,0,Team A,17,Zone Entry,24.0,38.5,Carried,,0,0,52,,
2025-10-11,Team D,Team A,2,16:25,5,5,1,0,Team A,17,Play,53.0,39.5,Direct,,0,0,71,55.0,27.5
2025-10-11,Team D,Team A,2,16:22,5,5,1,0,Team A,71,Play,63.0,39.5,Indirect,,0,0,20,90.0,-24.5
2025-10-11,Team D,Team A,2,16:17,5,5,1,0,Team D,28,Puck Recovery,90.0,-19.5,,,0,0,,,
2025-10-11,Team D,Team A,2,16:16,5,5,1,0,Team A,17,Puck Recovery,92.0,-19.5,,,0,0,,,
2025-10-11,Team D,Team A,2,16:10,5,5,1,0,Team A,17,Incomplete Play,92.0,-17.5,Indirect,,0,0,45,61.0,39.5
2025-10-11,Team D,Team A,2,16:06,5,5,1,0,Team D,46,Takeaway,73.0,39.5,,,0,0,,,
2025-10-11,Team D,Team A,2,16:06,5,5,1,0,Team D,46,Play,73.0,39.5,Indirect,,0,0,36,-25.0,36.5
2025-10-11,Team D,Team A,2,16:04,5,5,1,0,Team D,36,Zone Entry,-25.0,36.5,Carried,,0,0,48,,
2025-10-11,Team D,Team A,2,16:02,5,5,1,0,Team D,36,Goal,-69.0,29.5,Wristshot,On Net,0,0,,,
2025-10-11,Team D,Team A,2,16:01,5,5,2,0,Team D,77,Faceoff Win,0.0,0.5,Backhand,,0,0,39,,
2025-10-11,Team D,Team A,2,16:00,5,5,2,0,Team D,79,Puck Recovery,18.0,12.5,,,0,0,,,
2025-10-11,Team D,Team A,2,15:58,5,5,2,0,Team D,79,Zone Entry,-26.0,38.5,Dumped,,0,0,59,,
2025-10-11,Team D,Team A,2,15:58,5,5,2,0,Team D,79,Dump In/Out,-1.0,39.5,Lost,,0,0,,,
2025-10-11,Team D,Team A,2,15:53,5,5,2,0,Team A,39,Puck Recovery,-56.0,-36.5,,,0,0,,,
2025-10-11,Team D,Team A,2,15:53,5,5,2,0,Team A,39,Dump In/Out,-56.0,-36.5,Retained,,0,0,,,
2025-10-11,Team D,Team A,2,15:52,5,5,2,0,Team A,59,Incomplete Play,-57.0,-20.5,Direct,,0,0,14,20.0,-25.5
2025-10-11,Team D,Team A,2,15:52,5,5,2,0,Team A,59,Puck Recovery,-60.0,-20.5,,,0,0,,,
2025-10-11,Team D,Team A,2,15:51,5,5,2,0,Team D,42,Takeaway,-3.0,-19.5,,,0,0,,,
2025-10-11,Team D,Team A,2,15:48,5,5,2,0,Team D,42,Zone Entry,-25.0,32.5,Dumped,,0,0,72,,
2025-10-11,Team D,Team A,2,15:48,5,5,2,0,Team D,42,Dump In/Out,-11.0,19.5,Lost,,0,0,,,
2025-10-11,Team D,Team A,2,15:45,5,5,2,0,Team A,59,Play,-54.0,-36.5,Indirect,,0,0,39,-42.0,-38.5
2025-10-11,Team D,Team A,2,15:45,5,5,2,0,Team A,59,Puck Recovery,-54.0,-36.5,,,0,0,,,
2025-10-11,Team D,Team A,2,15:43,5,5,2,0,Team A,59,Play,-47.0,-38.5,Indirect,,0,0,9,47.0,-38.5
2025-10-11,Team D,Team A,2,15:43,5,5,2,0,Team A,39,Play,-47.0,-38.5,Indirect,,0,0,59,-47.0,-38.5
2025-10-11,Team D,Team A,2,15:40,5,5,2,0,Team A,59,Zone Entry,24.0,-35.5,Played,,0,0,79,,
2025-10-11,Team D,Team A,2,15:38,5,5,2,0,Team A,14,Goal,86.0,1.5,Deflection,On Net,0,0,,,
2025-10-11,Team D,Team A,2,15:38,5,5,2,0,Team A,9,Play,79.0,-13.5,Direct,,0,0,14,86.0,1.5
2025-10-11,Team D,Team A,2,15:37,5,5,2,1,Team A,39,Faceoff Win,0.0,0.5,Backhand,,0,0,12,,
2025-10-11,Team D,Team A,2,15:36,5,5,2,1,Team A,92,Puck Recovery,14.0,10.5,,,0,0,,,
2025-10-11,Team D,Team A,2,15:35,5,5,2,1,Team A,92,Zone Entry,24.0,12.5,Carried,,0,0,51,,
2025-10-11,Team D,Team A,2,15:33,5,5,2,1,Team A,92,Play,39.0,29.5,Indirect,,0,0,29,50.0,-37.5
2025-10-11,Team D,Team A,2,15:29,5,5,2,1,Team A,29,Play,44.0,-36.5,Direct,,0,0,48,28.0,3.5
2025-10-11,Team D,Team A,2,15:27,5,5,2,1,Team A,48,Shot,47.0,8.5,Wristshot,Missed,1,0,,,
2025-10-11,Team D,Team A,2,15:23,5,5,2,1,Team A,29,Play,87.0,-30.5,Indirect,,0,0,63,90.0,-19.5
2025-10-11,Team D,Team A,2,15:23,5,5,2,1,Team A,29,Puck Recovery,87.0,-30.5,,,0,0,,,
2025-10-11,Team D,Team A,2,15:22,5,5,2,1,Team D,84,Takeaway,92.0,-26.5,,,0,0,,,
2025-10-11,Team D,Team A,2,15:20,5,5,2,1,Team D,84,Play,80.0,-21.5,Direct,,0,0,51,45.0,5.5
2025-10-11,Team D,Team A,2,15:18,5,5,2,1,Team D,51,Play,-8.0,-0.5,Indirect,,0,0,37,-37.0,36.5
2025-10-11,Team D,Team A,2,15:16,5,5,2,1,Team D,51,Zone Entry,-26.0,18.5,Played,,0,0,48,,
2025-10-11,Team D,Team A,2,15:15,5,5,2,1,Team D,37,Shot,-58.0,38.5,Snapshot,On Net,0,0,,,
2025-10-11,Team D,Team A,2,15:13,5,5,2,1,Team A,48,Puck Recovery,-87.0,15.5,,,0,0,,,
2025-10-11,Team D,Team A,2,15:13,5,5,2,1,Team A,48,Play,-87.0,15.5,Indirect,,0,0,29,-69.0,-38.5
2025-10-11,Team D,Team A,2,15:06,5,5,2,1,Team A,29,Play,-70.0,-31.5,Direct,,0,0,48,-68.0,10.5
2025-10-11,Team D,Team A,2,15:04,5,5,2,1,Team A,48,Incomplete Play,-67.0,13.5,Direct,,0,0,92,10.0,35.5
2025-10-11,Team D,Team A,2,15:02,5,5,2,1,Team D,51,Play,7.0,20.5,Direct,,0,0,63,-4.0,23.5
2025-10-11,Team D,Team A,2,15:02,5,5,2,1,Team D,51,Puck Recovery,7.0,20.5,,,0,0,,,
2025-10-11,Team D,Team A,2,15:01,5,5,2,1,Team D,63,Play,-3.0,8.5,Direct,,0,0,12,-12.0,17.5
2025-10-11,Team D,Team A,2,14:59,5,5,2,1,Team D,12,Zone Entry,-26.0,3.5,Carried,,0,0,48,,
2025-10-11,Team D,Team A,2,14:58,5,5,2,1,Team D,12,Play,-36.0,2.5,Direct,,0,0,37,-37.0,-36.5
2025-10-11,Team D,Team A,2,14:57,5,5,2,1,Team D,37,Shot,-52.0,-38.5,Wristshot,On Net,0,0,,,
2025-10-11,Team D,Team A,2,14:53,5,5,2,1,Team D,63,Puck Recovery,-94.0,-0.5,,,0,0,,,
2025-10-11,Team D,Team A,2,14:52,5,5,2,1,Team D,63,Play,-91.0,-13.5,Indirect,,0,0,51,-43.0,39.5
2025-10-11,Team D,Team A,2,14:45,5,5,2,1,Team D,12,Play,-15.0,37.5,Direct,,0,0,84,5.0,-3.5
2025-10-11,Team D,Team A,2,14:45,5,5,2,1,Team D,12,Puck Recovery,-15.0,37.5,,,0,0,,,
2025-10-11,Team D,Team A,2,14:43,5,5,2,1,Team D,84,Play,16.0,-6.5,Direct,,0,0,37,-12.0,9.5
2025-10-11,Team D,Team A,2,14:40,5,5,2,1,Team D,37,Zone Entry,-25.0,-16.5,Carried,,0,0,5,,
2025-10-11,Team D,Team A,2,14:39,5,5,2,1,Team D,37,Puck Recovery,-59.0,-39.5,,,0,0,,,
2025-10-11,Team D,Team A,2,14:37,5,5,2,1,Team A,5,Puck Recovery,-97.0,-12.5,,,0,0,,,
2025-10-11,Team D,Team A,2,14:34,5,5,2,1,Team A,5,Play,-79.0,25.5,Indirect,,0,0,92,-48.0,37.5
2025-10-11,Team D,Team A,2,14:32,5,5,2,1,Team D,52,Puck Recovery,7.0,37.5,,,0,0,,,
2025-10-11,Team D,Team A,2,14:32,5,5,2,1,Team D,52,Play,7.0,37.5,Direct,,0,0,88,19.0,-9.5
2025-10-11,Team D,Team A,2,14:29,5,5,2,1,Team D,88,Zone Entry,-26.0,-35.5,Dumped,,0,0,5,,
2025-10-11,Team D,Team A,2,14:29,5,5,2,1,Team D,88,Dump In/Out,-8.0,-37.5,Retained,,0,0,,,
2025-10-11,Team D,Team A,2,14:26,5,5,2,1,Team D,50,Play,-62.0,40.5,Indirect,,0,0,25,-96.0,1.5
2025-10-11,Team D,Team A,2,14:26,5,5,2,1,Team D,50,Puck Recovery,-62.0,40.5,,,0,0,,,
2025-10-11,Team D,Team A,2,14:23,5,5,2,1,Team D,25,Incomplete Play,-95.0,12.5,Direct,,0,0,50,-84.0,6.5
2025-10-11,Team D,Team A,2,14:21,5,5,2,1,Team A,5,Puck Recovery,-95.0,8.5,,,0,0,,,
2025-10-11,Team D,Team A,2,14:20,5,5,2,1,Team A,5,Play,-95.0,-10.5,Direct,,0,0,61,-67.0,-26.5
2025-10-11,Team D,Team A,2,14:19,5,5,2,1,Team A,61,Dump In/Out,-67.0,-26.5,Lost,,0,0,,,
2025-10-11,Team D,Team A,2,14:18,5,5,2,1,Team D,52,Incomplete Play,-30.0,-14.5,Direct,,0,0,50,-72.0,-4.5
2025-10-11,Team D,Team A,2,14:18,5,5,2,1,Team D,52,Puck Recovery,-31.0,-15.5,,,0,0,,,
2025-10-11,Team D,Team A,2,14:15,5,5,2,1,Team A,5,Puck Recovery,-84.0,-8.5,,,0,0,,,
2025-10-11,Team D,Team A,2,14:15,5,5,2,1,Team A,5,Incomplete Play,-84.0,-8.5,Indirect,,0,0,61,-54.0,-18.5
2025-10-11,Team D,Team A,2,14:14,5,5,2,1,Team D,75,Incomplete Play,-74.0,-38.5,Indirect,,0,0,25,-89.0,-6.5
2025-10-11,Team D,Team A,2,14:14,5,5,2,1,Team D,75,Puck Recovery,-74.0,-38.5,,,0,0,,,
2025-10-11,Team D,Team A,2,14:12,5,5,2,1,Team A,5,Incomplete Play,-97.0,-9.5,Direct,,0,0,48,-94.0,19.5
2025-10-11,Team D,Team A,2,14:12,5,5,2,1,Team A,5,Puck Recovery,-97.0,-9.5,,,0,0,,,
2025-10-11,Team D,Team A,2,14:11,5,5,2,1,Team D,25,Takeaway,-96.0,7.5,,,0,0,,,
2025-10-11,Team D,Team A,2,14:10,5,5,2,1,Team D,25,Play,-93.0,13.5,Direct,,0,0,50,-45.0,34.5
2025-10-11,Team D,Team A,2,14:08,5,5,2,1,Team D,50,Play,-45.0,34.5,Direct,,0,0,52,6.0,39.5
2025-10-11,Team D,Team A,2,14:03,5,5,2,1,Team D,52,Play,51.0,26.5,Direct,,0,0,75,13.0,-12.5
2025-10-11,Team D,Team A,2,14:01,5,5,2,1,Team D,75,Play,9.0,-15.5,Indirect,,0,0,50,9.0,-15.5
2025-10-11,Team D,Team A,2,13:59,5,5,2,1,Team D,50,Play,-35.0,-24.5,Direct,,0,0,25,-41.0,-33.5
2025-10-11,Team D,Team A,2,13:59,5,5,2,1,Team D,50,Zone Entry,-26.0,-22.5,Carried,,0,0,48,,
2025-10-11,Team D,Team A,2,13:56,5,5,2,1,Team D,25,Incomplete Play,-90.0,-18.5,Indirect,,0,0,50,-84.0,19.5
2025-10-11,Team D,Team A,2,13:54,5,5,2,1,Team A,45,Takeaway,-94.0,12.5,,,0,0,,,
2025-10-11,Team D,Team A,2,13:52,5,5,2,1,Team A,45,Incomplete Play,-81.0,31.5,Direct,,0,0,88,-54.0,-10.5
2025-10-11,Team D,Team A,2,13:51,5,5,2,1,Team A,45,Puck Recovery,-72.0,20.5,,,0,0,,,
2025-10-11,Team D,Team A,2,13:50,5,5,2,1,Team A,45,Play,-46.0,15.5,Direct,,0,0,88,-6.0,-21.5
2025-10-11,Team D,Team A,2,13:46,5,5,2,1,Team A,46,Puck Recovery,74.0,-36.5,,,0,0,,,
2025-10-11,Team D,Team A,2,13:42,5,5,2,1,Team A,46,Play,78.0,-35.5,Indirect,,0,0,88,78.0,-35.5
2025-10-11,Team D,Team A,2,13:37,5,5,2,1,Team A,88,Play,95.0,-17.5,Direct,,0,0,45,31.0,-31.5
2025-10-11,Team D,Team A,2,13:35,5,5,2,1,Team A,45,Shot,34.0,2.5,Wristshot,Missed,1,0,,,
2025-10-11,Team D,Team A,2,13:32,5,5,2,1,Team D,52,Incomplete Play,82.0,-18.5,Direct,,0,0,25,62.0,-18.5
2025-10-11,Team D,Team A,2,13:32,5,5,2,1,Team D,52,Puck Recovery,82.0,-18.5,,,0,0,,,
2025-10-11,Team D,Team A,2,13:32,5,5,2,1,Team A,88,Takeaway,79.0,-23.5,,,0,0,,,
2025-10-11,Team D,Team A,2,13:31,5,5,2,1,Team A,88,Incomplete Play,74.0,-33.5,Direct,,0,0,46,83.0,2.5
2025-10-11,Team D,Team A,2,13:29,5,5,2,1,Team D,52,Puck Recovery,82.0,-12.5,,,0,0,,,
2025-10-11,Team D,Team A,2,13:28,5,5,2,1,Team D,52,Dump In/Out,80.0,-11.5,Lost,,0,0,,,
2025-10-11,Team D,Team A,2,13:25,5,5,2,1,Team A,45,Puck Recovery,-9.0,-17.5,,,0,0,,,
2025-10-11,Team D,Team A,2,13:23,5,5,2,1,Team A,45,Play,-44.0,-1.5,Direct,,0,0,88,8.0,3.5
2025-10-11,Team D,Team A,2,13:20,5,5,2,1,Team A,88,Play,-9.0,-0.5,Direct,,0,0,3,18.0,18.5
2025-10-11,Team D,Team A,2,13:19,5,5,2,1,Team A,3,Zone Entry,25.0,21.5,Carried,,0,0,52,,
2025-10-11,Team D,Team A,2,13:16,5,5,2,1,Team A,3,Shot,58.0,35.5,Wristshot,Blocked,1,0,,,
2025-10-11,Team D,Team A,2,13:14,5,5,2,1,Team A,3,Play,47.0,40.5,Direct,,0,0,17,30.0,23.5
